CAD CDW ID,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Event Clearance SubGroup,Event Clearance Group,Event Clearance Date,Hundred Block Location,District/Sector,Zone/Beat,Census Tract,Longitude,Latitude,Incident Location,Initial Type Description,Initial Type Subgroup,Initial Type Group,At Scene Time
1992710,17000159843,2017159843,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,5/7/2017 10:12,7XX BLOCK OF S STACY ST,O,O1,9300.301,-122.325,47.58189,"(47.581894, -122.32474)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1992709,17000159845,2017159845,185,"CASUALTY - DRUG RELATED (OVERDOSE, OTHER)",CASUALTIES,PERSON DOWN/INJURY,5/7/2017 10:09,S DEARBORN ST / MAYNARD AV S,K,K3,9100.201,-122.325,47.59583,"(47.595833, -122.32507)",DOWN - CHECK FOR PERSON DOWN,PERSON DOWN/INJURY,CASUALTIES,5/7/2017 9:36
1992701,17000159821,2017159821,161,TRESPASS,TRESPASS,TRESPASS,5/7/2017 10:00,3XX BLOCK OF 10 AV S,G,G1,9100.1,-122.32,47.59945,"(47.599453, -122.31963)",TRESPASS,TRESPASS,TRESPASS,5/7/2017 8:50
1992704,17000159688,2017159688,450,DRIVING WHILE UNDER INFLUENCE (DUI),TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/7/2017 9:58,22XX BLOCK OF 5 AV,D,D2,7200.105,-122.342,47.61565,"(47.61565, -122.34242)","MOTOR VEHICLE COLLISION, REPORT ONLY - NON INJURY/NON BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,5/7/2017 3:50
1992700,17000159847,2017159847,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/7/2017 9:55,N 75 ST / GREENWOOD AV N,J,J3,2800.2,-122.355,47.68329,"(47.68329, -122.3553)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1992699,17000159852,2017159852,282,"SUSPICIOUS CIRCUMSTANCES - BUILDING (OPEN DOOR, ETC.)",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/7/2017 9:52,20 AV NW / NW 57 ST,B,B1,4700.4,-122.382,47.67018,"(47.670177, -122.38213)",PROPERTY - FOUND,"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",
1992703,17000159760,2017159760,52,BURGLARY - COMMERCIAL,COMMERCIAL BURGLARIES,BURGLARY,5/7/2017 9:46,71XX BLOCK OF WOODLAWN AV NE,J,J3,3600.203,-122.325,47.68016,"(47.680157, -122.32461)",BURG - IP/JO - COMM BURG (INCLUDES SCHOOLS),BURGLARY,COMMERCIAL BURGLARIES,5/7/2017 6:18
1992702,17000159819,2017159819,71,AUTO THEFT,AUTO THEFTS,AUTO THEFTS,5/7/2017 9:45,40XX BLOCK OF S MYRTLE ST,S,S2,11101.2,-122.281,47.53889,"(47.538887, -122.28147)",AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY,AUTO THEFTS,AUTO RECOVERIES,5/7/2017 8:52
1992697,17000159810,2017159810,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/7/2017 9:37,125XX BLOCK OF GREENWOOD AV N,N,N1,402.4005,-122.356,47.72051,"(47.72051, -122.35554)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1992698,17000159775,2017159775,53,BURGLARY - UNOCCUPIED STRUCTURE ON RESIDENTIAL PROPERTY,RESIDENTIAL BURGLARIES,BURGLARY,5/7/2017 9:32,10XX BLOCK OF SUMMIT AV E,C,C1,6600.101,-122.325,47.62841,"(47.628407, -122.32541)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,5/7/2017 7:02
1992696,17000159834,2017159834,242,FIGHT DISTURBANCE,DISTURBANCES,DISTURBANCES,5/7/2017 9:29,NW MARKET ST / 15 AV NW,B,B1,4700.302,-122.376,47.66866,"(47.668663, -122.37621)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,
1992694,17000159785,2017159785,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/7/2017 9:21,17XX BLOCK OF NW 58 ST,B,B1,4700.3,-122.381,47.67091,"(47.670906, -122.38055)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1992693,17000159792,2017159792,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/7/2017 9:05,5XX BLOCK OF 3 AV,K,K2,8100.204,-122.331,47.60241,"(47.602413, -122.331085)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,5/7/2017 7:53
1992685,17000159813,2017159813,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",5/7/2017 9:02,6XX BLOCK OF WESTERN AV,K,K1,8100.104,-122.336,47.6023,"(47.6023, -122.33558)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
1992688,17000159783,2017159783,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/7/2017 9:02,1XX BLOCK OF N CANAL ST,B,B2,4800.306,-122.356,47.6512,"(47.651196, -122.35607)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1992687,17000159793,2017159793,30,ARMED ROBBERY,GUN CALLS,ROBBERY,5/7/2017 8:54,S SPOKANE ST / 1 AV S,O,O1,9300.306,-122.334,47.57171,"(47.571705, -122.3342)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,5/7/2017 7:53
1992689,17000159768,2017159768,350,HAZARDS,HAZARDS,HAZARDS,5/7/2017 8:48,4 AV S / S WASHINGTON ST,K,K3,9200.1,-122.329,47.60087,"(47.600872, -122.328964)",HAZ - POTENTIAL THRT TO PHYS SAFETY (NO HAZMAT),HAZARDS,HAZARDS,5/7/2017 6:49
1992683,17000159812,2017159812,261,"ANIMAL NOISE, STRAYS, BITES",ANIMAL COMPLAINTS,ANIMAL COMPLAINTS,5/7/2017 8:34,NE 45 ST / UNIVERSITY WY NE,U,U2,5301.3,-122.313,47.66127,"(47.661266, -122.31313)","ANIMAL - INJURED, DEAD HAZARD",ANIMAL COMPLAINTS,ANIMAL COMPLAINTS,
1992684,17000159758,2017159758,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/7/2017 8:25,53XX BLOCK OF BALLARD AV NW,B,B1,4700.403,-122.384,47.66705,"(47.667046, -122.38395)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1992680,17000159789,2017159789,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/7/2017 8:19,4XX BLOCK OF 10 AV,G,G1,8600.202,-122.319,47.60571,"(47.605705, -122.31941)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
1992679,17000159799,2017159799,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/7/2017 8:05,E PINE ST / BROADWAY,E,E2,8400.101,-122.321,47.61523,"(47.615234, -122.3208)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1992676,17000159781,2017159781,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/7/2017 7:50,6XX BLOCK OF 8 AV,E,E3,8500.102,-122.326,47.60545,"(47.605446, -122.32619)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,5/7/2017 7:16
1992677,17000159774,2017159774,282,"SUSPICIOUS CIRCUMSTANCES - BUILDING (OPEN DOOR, ETC.)",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/7/2017 7:47,42XX BLOCK OF 37 AV S,R,R3,10100.5,-122.286,47.56476,"(47.564762, -122.28607)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/7/2017 7:04
1992678,17000159699,2017159699,43,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,5/7/2017 7:46,66XX BLOCK OF BEACON AV S,S,S1,11002.2,-122.299,47.5432,"(47.5432, -122.29937)",ASLT - IP/JO - PERSON SHOT OR SHOT AT,ASSAULTS,GUN CALLS,5/7/2017 3:20
1992674,17000159776,2017159776,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/7/2017 7:35,23XX BLOCK OF 8 AV,D,D2,7200.2,-122.341,47.61829,"(47.618286, -122.340935)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",
1992673,17000159782,2017159782,201,ALACAD - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,5/7/2017 7:28,36XX BLOCK OF S ROSE ST,S,S1,11700.3,-122.286,47.52968,"(47.529682, -122.286285)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1992672,17000159589,2017159589,43,"ASSAULTS, FIREARM INVOLVED",GUN CALLS,ASSAULTS,5/7/2017 7:01,16 AV / E MADISON ST,C,C3,7900.401,-122.311,47.61504,"(47.615044, -122.31146)",ASLT - IP/JO - PERSON SHOT OR SHOT AT,ASSAULTS,GUN CALLS,5/7/2017 0:50
1992669,17000159751,2017159751,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,5/7/2017 6:50,3XX BLOCK OF PINE ST,M,M2,8100.2,-122.338,47.61097,"(47.610973, -122.33815)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,5/7/2017 5:41
1992670,17000159739,2017159739,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/7/2017 6:45,5 AV NE / NE NORTHGATE WY,L,L2,1200.3,-122.323,47.7086,"(47.708595, -122.32328)",MOTOR VEHICLE COLLISION WITH INJURIES - PRIORITY 1,MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,5/7/2017 4:53
1992666,17000159763,2017159763,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/7/2017 6:40,12XX BLOCK OF 1 AV S,K,K2,9300.203,-122.334,47.59135,"(47.591354, -122.3342)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
1992668,17000159350,2017159350,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,5/7/2017 6:34,NW 85 ST / 21 AV NW,J,J2,1600.301,-122.383,47.69059,"(47.690586, -122.38328)",MOTOR VEHICLE COLLISION WITH INJURIES - PRIORITY 1,MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,5/6/2017 21:39
1992664,17000159669,2017159669,71,AUTO THEFT,AUTO THEFTS,AUTO THEFTS,5/7/2017 6:19,88XX BLOCK OF 2 AV S,F,F3,11200.1,-122.332,47.52367,"(47.523666, -122.33179)",AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY,AUTO THEFTS,AUTO RECOVERIES,5/7/2017 5:05
1992663,17000159673,2017159673,65,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,5/7/2017 6:13,23XX BLOCK OF E SPRING ST,C,C3,8800.101,-122.302,47.61158,"(47.611584, -122.302086)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,5/7/2017 3:54
1992662,17000159749,2017159749,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/7/2017 6:08,4 AV W / W MERCER ST,Q,Q3,7000.2,-122.362,47.6246,"(47.6246, -122.36194)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1992665,17000159621,2017159621,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/7/2017 6:05,27XX BLOCK OF 1 AV S,O,O1,9300.302,-122.334,47.57877,"(47.57877, -122.3342)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/7/2017 1:24
1992658,17000159712,2017159712,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/7/2017 6:04,17XX BLOCK OF NW 56 ST,B,B1,4700.302,-122.381,47.66945,"(47.66945, -122.38055)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,5/7/2017 4:25
1992657,17000159730,2017159730,130,PROPERTY DESTRUCTION,PROPERTY DAMAGE,PROPERTY DAMAGE,5/7/2017 6:03,7XX BLOCK OF NW MARKET ST,B,B2,4800.4,-122.366,47.66865,"(47.66865, -122.36564)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/7/2017 4:40
1992654,17000159757,2017159757,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/7/2017 6:02,8 AV / BELL ST,D,D2,7200.2,-122.341,47.61803,"(47.618027, -122.3405)",CRISIS - PERSON IN BEHAVIORAL/EMOTIONAL CRISIS,BEHAVIORAL HEALTH,CRISIS CALL,
1992655,17000159754,2017159754,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/7/2017 6:02,53XX BLOCK OF RAVENNA PL NE,U,U1,4302.2,-122.302,47.6676,"(47.6676, -122.30247)",FIGHT - VERBAL/ORAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,
1992656,17000159731,2017159731,65,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,5/7/2017 5:57,1XX BLOCK OF 6 AV N,Q,Q3,7200.108,-122.345,47.61914,"(47.619144, -122.34501)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,5/7/2017 4:44
1992659,17000159709,2017159709,130,PROPERTY DESTRUCTION,PROPERTY DAMAGE,PROPERTY DAMAGE,5/7/2017 5:47,27XX BLOCK OF 39 AV SW,W,W1,9800.102,-122.381,47.5788,"(47.578804, -122.38129)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1992649,17000159743,2017159743,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/7/2017 5:44,3XX BLOCK OF NE 90 ST,L,L2,1900.301,-122.324,47.69405,"(47.694054, -122.32439)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1992651,17000159555,2017159555,450,DRIVING WHILE UNDER INFLUENCE (DUI),TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/7/2017 5:39,17 AV / E YESLER WY,G,G2,9000.2,-122.31,47.60168,"(47.60168, -122.310265)","MOTOR VEHICLE COLLISION, REPORT ONLY - NON INJURY/NON BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,5/7/2017 0:15
1992646,17000159745,2017159745,161,TRESPASS,TRESPASS,TRESPASS,5/7/2017 5:29,4XX BLOCK OF PIKE ST,M,M3,8100.201,-122.336,47.61045,"(47.610447, -122.33613)",TRESPASS,TRESPASS,TRESPASS,
1992648,17000159735,2017159735,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/7/2017 5:19,84XX BLOCK OF AURORA AV N,J,J3,2700.4,-122.345,47.6902,"(47.6902, -122.34452)","ANIMAL - INJURED, DEAD HAZARD",ANIMAL COMPLAINTS,ANIMAL COMPLAINTS,
1992642,17000159692,2017159692,415,BLOCKING VEHICLE,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/7/2017 5:13,W GREEN LAKE WY N / N 63 ST,J,J3,4600.101,-122.346,47.67415,"(47.674152, -122.3456)",TRAFFIC - BLOCKING ROADWAY,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/7/2017 4:26
1992643,17000159681,2017159681,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,5/7/2017 5:13,5XX BLOCK OF N 87 ST,J,J1,1701.1,-122.352,47.69241,"(47.69241, -122.35196)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1992645,17000159587,2017159587,450,DRIVING WHILE UNDER INFLUENCE (DUI),TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/7/2017 5:05,5 AV N / MERCER ST,Q,Q3,7200.102,-122.348,47.62456,"(47.62456, -122.34757)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,5/7/2017 0:46
1992644,17000159631,2017159631,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/7/2017 4:59,1XX BLOCK OF 12 AV,G,G1,8600.302,-122.317,47.60219,"(47.60219, -122.31678)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,5/7/2017 1:45
1992650,17000159708,2017159708,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/7/2017 4:41,65XX BLOCK OF 35 AV NE,U,U3,3800.101,-122.29,47.67669,"(47.676693, -122.2903)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,5/7/2017 3:39
1992640,17000159433,2017159433,201,ALACAD - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,5/7/2017 4:36,7XX BLOCK OF 33 AV S,G,G3,8900.102,-122.29,47.5962,"(47.5962, -122.29026)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1992621,17000159725,2017159725,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,5/7/2017 4:32,9XX BLOCK OF N 145 ST,N,N2,401.1,-122.347,47.73413,"(47.734127, -122.34705)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1992625,17000159713,2017159713,65,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,5/7/2017 4:31,29XX BLOCK OF 1 AV S,O,O1,9300.303,-122.334,47.57665,"(47.576653, -122.334206)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,
1992624,17000159716,2017159716,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,5/7/2017 4:28,60XX BLOCK OF 39 AV SW,W,W3,10600.1,-122.382,47.54752,"(47.547516, -122.38182)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1992619,17000159729,2017159729,161,TRESPASS,TRESPASS,TRESPASS,5/7/2017 4:27,9XX BLOCK OF N 130 ST,N,N2,402.2,-122.347,47.72321,"(47.723213, -122.34659)",TRESPASS,TRESPASS,TRESPASS,
1992630,17000159637,2017159637,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/7/2017 4:27,22XX BLOCK OF 1 AV,D,D1,8001.201,-122.346,47.61299,"(47.61299, -122.34586)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,5/7/2017 1:45
1992628,17000159648,2017159648,40,"ASSAULTS, OTHER",ASSAULTS,ASSAULTS,5/7/2017 4:26,22XX BLOCK OF WESTERN AV,D,D1,8002.201,-122.347,47.61233,"(47.612328, -122.346725)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,5/7/2017 1:59
1992634,17000159567,2017159567,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,5/7/2017 4:26,23XX BLOCK OF 10 AV E,C,C1,6100.203,-122.32,47.64045,"(47.64045, -122.32006)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
1992623,17000159717,2017159717,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/7/2017 4:23,20XX BLOCK OF RAINIER AV S,R,R1,9400.3,-122.303,47.58502,"(47.58502, -122.30326)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
1992633,17000159588,2017159588,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,5/7/2017 4:22,5XX BLOCK OF E HOWELL ST,E,E1,7402.2,-122.325,47.61774,"(47.617744, -122.3249)","NOISE - DIST, GENERAL (CONST, RESID, BALL PLAY)",DISTURBANCES,NOISE DISTURBANCE,
1992626,17000159702,2017159702,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,5/7/2017 4:21,2XX BLOCK OF PIKE ST,M,M3,8100.202,-122.338,47.60952,"(47.609516, -122.33835)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1992622,17000159721,2017159721,242,FIGHT DISTURBANCE,DISTURBANCES,DISTURBANCES,5/7/2017 4:20,DENNY WY / STEWART ST,D,D3,7300.201,-122.331,47.61849,"(47.61849, -122.33073)",FIGHT - IP - PHYSICAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,
1992620,17000159728,2017159728,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,5/7/2017 4:19,5XX BLOCK OF 3 AV,K,K2,8100.204,-122.331,47.60241,"(47.602413, -122.331085)",DETOX - REQUEST FOR,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,
1992635,17000159514,2017159514,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,5/7/2017 4:19,16XX BLOCK OF NAGLE PL,E,E2,7500.501,-122.32,47.61641,"(47.61641, -122.32004)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
1992629,17000159641,2017159641,65,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,5/7/2017 4:18,3 AV / VIRGINIA ST,M,M2,7200.107,-122.341,47.6124,"(47.612396, -122.3409)",THEFT OF SERVICES,OTHER PROPERTY,THEFT,
1992632,17000159594,2017159594,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,5/7/2017 4:18,E PIKE ST / BROADWAY,E,E2,8400.101,-122.321,47.61408,"(47.614075, -122.32078)","NOISE - DIST, GENERAL (CONST, RESID, BALL PLAY)",DISTURBANCES,NOISE DISTURBANCE,
1992627,17000159684,2017159684,161,TRESPASS,TRESPASS,TRESPASS,5/7/2017 4:18,8XX BLOCK OF 5 AV,K,K1,8100.203,-122.331,47.60548,"(47.605484, -122.33082)",TRESPASS,TRESPASS,TRESPASS,5/7/2017 2:54
1992631,17000159620,2017159620,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/7/2017 4:15,WESTERN AV / PIKE ST,M,M1,8100.301,-122.341,47.60836,"(47.608356, -122.341125)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,
1992616,17000159655,2017159655,31,STRONG ARM ROBBERY,ROBBERY,ROBBERY,5/7/2017 4:04,15XX BLOCK OF 1 AV,M,M1,8100.3,-122.34,47.60932,"(47.609318, -122.34047)",ROBBERY - IP/JO (INCLUDES STRONG ARM),ROBBERY,ROBBERY,5/7/2017 2:10
1992613,17000159704,2017159704,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/7/2017 3:59,BOYER AV E / LAKE WASHINGTON BV E,C,C2,6200.106,-122.298,47.63377,"(47.633766, -122.29792)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1992614,17000159696,2017159696,201,ALACAD - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,5/7/2017 3:56,47XX BLOCK OF DELRIDGE WY SW,F,F1,9900.202,-122.363,47.56018,"(47.56018, -122.362885)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,
1992607,17000159693,2017159693,176,LIQUOR VIOLATION - ADULT,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,5/7/2017 3:54,4XX BLOCK OF 12 AV,G,G1,8600.102,-122.317,47.60589,"(47.605885, -122.31678)",LIQUOR VIOLATIONS - BUSINESS,VICE CALLS,VICE CALLS,
1992612,17000159088,2017159088,372,PROPERTY - FOUND (FOLLOW UP TO SPD CASE),"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",5/7/2017 3:52,11XX BLOCK OF E SPRUCE ST,G,G1,8600.301,-122.317,47.60352,"(47.603516, -122.317444)",PROPERTY - FOUND,"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",5/6/2017 21:32
1992608,17000159595,2017159595,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,5/7/2017 3:51,20 AV S / S JACKSON ST,G,G3,9000.101,-122.306,47.59925,"(47.59925, -122.30636)","NOISE - DIST, GENERAL (CONST, RESID, BALL PLAY)",DISTURBANCES,NOISE DISTURBANCE,
1992605,17000159700,2017159700,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,5/7/2017 3:50,LAKESIDE AV S / S LANE ST,G,G3,8900.104,-122.288,47.5966,"(47.5966, -122.28762)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
1992606,17000159694,2017159694,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,5/7/2017 3:49,7XX BLOCK OF 22 AV,G,G2,8700.101,-122.304,47.60852,"(47.608517, -122.30372)",FIGHT - VERBAL/ORAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,
