Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,Location,RowID
122750030,RC3,12090609,Medical Incident,10/01/2012,09/30/2012,10/01/2012 01:35:53 AM,10/01/2012 01:40:02 AM,10/01/2012 01:40:56 AM,10/01/2012 02:33:22 AM,10/01/2012 02:41:35 AM,,,Other,10/01/2012 02:49:09 AM,0 Block of DELLBROOK AVE,SF,94131,B08,20,5351,1,1,2,true,Non Life-threatening,1,RESCUE CAPTAIN,2,8,7,Twin Peaks,"(37.7495984464655, -122.454170280228)",122750030-RC3
122750031,E03,12090610,Outside Fire,10/01/2012,09/30/2012,10/01/2012 02:00:29 AM,10/01/2012 02:02:35 AM,10/01/2012 02:02:45 AM,10/01/2012 02:03:57 AM,10/01/2012 02:05:55 AM,,,Fire,10/01/2012 02:10:44 AM,POST ST/MASON ST,SF,94102,B01,03,1412,3,3,3,true,Fire,1,ENGINE,1,1,3,Nob Hill,"(37.7880821862879, -122.410056930949)",122750031-E03
122750032,54,12090611,Medical Incident,10/01/2012,09/30/2012,10/01/2012 02:03:27 AM,10/01/2012 02:03:51 AM,10/01/2012 02:05:55 AM,10/01/2012 02:06:11 AM,10/01/2012 02:15:39 AM,,,SFPD,10/01/2012 02:18:43 AM,0 Block of 8TH ST,SF,94103,B02,36,2318,2,2,2,true,Non Life-threatening,1,MEDIC,1,2,6,South of Market,"(37.7778103407202, -122.413699499217)",122750032-54
122750033,B02,12090612,Alarms,10/01/2012,09/30/2012,10/01/2012 02:06:25 AM,10/01/2012 02:08:50 AM,10/01/2012 02:09:44 AM,10/01/2012 02:11:15 AM,10/01/2012 02:13:38 AM,,,Other,10/01/2012 02:31:22 AM,FELL ST/VAN NESS AV,SF,94102,B02,36,3166,3,3,3,false,Alarm,1,CHIEF,2,2,5,Hayes Valley,"(37.7763688687361, -122.419506294961)",122750033-B02
122750033,E36,12090612,Alarms,10/01/2012,09/30/2012,10/01/2012 02:06:25 AM,10/01/2012 02:08:50 AM,10/01/2012 02:09:44 AM,,10/01/2012 02:13:00 AM,,,Other,10/01/2012 02:15:33 AM,FELL ST/VAN NESS AV,SF,94102,B02,36,3166,3,3,3,true,Alarm,1,ENGINE,1,2,5,Hayes Valley,"(37.7763688687361, -122.419506294961)",122750033-E36
122750033,T03,12090612,Alarms,10/01/2012,09/30/2012,10/01/2012 02:06:25 AM,10/01/2012 02:08:50 AM,10/01/2012 02:09:44 AM,10/01/2012 02:11:05 AM,,,,Other,10/01/2012 02:15:39 AM,FELL ST/VAN NESS AV,SF,94102,B02,36,3166,3,3,3,false,Alarm,1,TRUCK,3,2,5,Hayes Valley,"(37.7763688687361, -122.419506294961)",122750033-T03
122750034,57,12090613,Medical Incident,10/01/2012,09/30/2012,10/01/2012 02:07:28 AM,10/01/2012 02:09:38 AM,10/01/2012 02:10:36 AM,10/01/2012 02:10:59 AM,10/01/2012 02:25:43 AM,10/01/2012 03:05:54 AM,10/01/2012 03:32:16 AM,Code 2 Transport,10/01/2012 03:51:11 AM,400 Block of SERRANO DR,SF,94132,B08,19,8581,1,1,2,true,Non Life-threatening,1,MEDIC,1,8,7,Lakeshore,"(37.7190118676786, -122.480450749459)",122750034-57
122750035,AM22,12090614,Medical Incident,10/01/2012,09/30/2012,10/01/2012 02:29:26 AM,10/01/2012 02:30:40 AM,10/01/2012 02:31:41 AM,10/01/2012 02:32:20 AM,10/01/2012 02:39:08 AM,,,Other,10/01/2012 02:40:07 AM,1500 Block of LOMBARD ST,SF,94123,B04,16,3244,2,2,2,false,Potentially Life-Threatening,1,PRIVATE,2,4,2,Marina,"(37.8008746923359, -122.426979094147)",122750035-AM22
122750035,E16,12090614,Medical Incident,10/01/2012,09/30/2012,10/01/2012 02:29:26 AM,10/01/2012 02:30:40 AM,10/01/2012 02:31:41 AM,10/01/2012 02:34:05 AM,10/01/2012 02:37:33 AM,,,No Merit,10/01/2012 02:40:05 AM,1500 Block of LOMBARD ST,SF,94123,B04,16,3244,2,2,2,true,Potentially Life-Threatening,1,ENGINE,1,4,2,Marina,"(37.8008746923359, -122.426979094147)",122750035-E16
122750036,87,12090616,Medical Incident,10/01/2012,09/30/2012,10/01/2012 02:34:39 AM,10/01/2012 02:35:15 AM,10/01/2012 02:36:40 AM,10/01/2012 02:36:47 AM,10/01/2012 02:39:23 AM,10/01/2012 02:56:38 AM,10/01/2012 03:03:05 AM,Code 2 Transport,10/01/2012 03:31:51 AM,19TH ST/MISSION ST,SF,94110,B06,07,5433,2,2,2,true,Non Life-threatening,1,MEDIC,1,6,9,Mission,"(37.7602353559327, -122.419206043807)",122750036-87
122750037,E42,12090615,Outside Fire,10/01/2012,09/30/2012,10/01/2012 02:32:03 AM,10/01/2012 02:35:56 AM,10/01/2012 02:36:09 AM,10/01/2012 02:38:18 AM,10/01/2012 02:41:32 AM,,,Other,10/01/2012 03:12:51 AM,400 Block of YALE ST,SF,94134,B09,42,6346,3,3,3,true,Fire,1,ENGINE,1,9,9,Portola,"(37.7234449779204, -122.416134791555)",122750037-E42
122750038,93,12090617,Medical Incident,10/01/2012,09/30/2012,10/01/2012 02:46:21 AM,10/01/2012 02:47:28 AM,10/01/2012 02:47:49 AM,10/01/2012 02:48:21 AM,10/01/2012 02:54:37 AM,10/01/2012 03:12:04 AM,10/01/2012 03:16:51 AM,Code 2 Transport,10/01/2012 03:34:19 AM,100 Block of CASELLI AVE,SF,94114,B06,24,5412,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,6,8,Castro/Upper Market,"(37.7596467641985, -122.442655777169)",122750038-93
122750038,E24,12090617,Medical Incident,10/01/2012,09/30/2012,10/01/2012 02:46:21 AM,10/01/2012 02:47:28 AM,10/01/2012 02:47:49 AM,10/01/2012 02:49:35 AM,10/01/2012 02:52:54 AM,,,Other,10/01/2012 03:03:51 AM,100 Block of CASELLI AVE,SF,94114,B06,24,5412,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,6,8,Castro/Upper Market,"(37.7596467641985, -122.442655777169)",122750038-E24
122750038,RC3,12090617,Medical Incident,10/01/2012,09/30/2012,10/01/2012 02:46:21 AM,10/01/2012 02:47:28 AM,10/01/2012 02:47:49 AM,,10/01/2012 02:55:37 AM,,,Other,10/01/2012 03:11:10 AM,100 Block of CASELLI AVE,SF,94114,B06,24,5412,3,3,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,3,6,8,Castro/Upper Market,"(37.7596467641985, -122.442655777169)",122750038-RC3
122750039,66,12090618,Medical Incident,10/01/2012,09/30/2012,10/01/2012 02:47:21 AM,10/01/2012 02:48:09 AM,10/01/2012 02:48:22 AM,10/01/2012 02:49:02 AM,10/01/2012 02:54:12 AM,10/01/2012 03:20:50 AM,10/01/2012 03:37:57 AM,Code 2 Transport,10/01/2012 04:00:25 AM,300 Block of CORNWALL ST,SF,94118,B07,31,7125,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,7,1,Inner Richmond,"(37.7848265144375, -122.462945569942)",122750039-66
122750039,E10,12090618,Medical Incident,10/01/2012,09/30/2012,10/01/2012 02:47:21 AM,10/01/2012 02:48:09 AM,10/01/2012 02:48:22 AM,10/01/2012 02:52:36 AM,10/01/2012 02:55:27 AM,,,Other,10/01/2012 02:56:16 AM,300 Block of CORNWALL ST,SF,94118,B07,31,7125,3,3,3,true,Potentially Life-Threatening,1,ENGINE,3,7,1,Inner Richmond,"(37.7848265144375, -122.462945569942)",122750039-E10
122750039,E31,12090618,Medical Incident,10/01/2012,09/30/2012,10/01/2012 02:47:21 AM,10/01/2012 02:48:09 AM,10/01/2012 02:48:22 AM,10/01/2012 02:49:45 AM,10/01/2012 02:52:49 AM,,,Other,10/01/2012 03:00:23 AM,300 Block of CORNWALL ST,SF,94118,B07,31,7125,3,3,3,false,Potentially Life-Threatening,1,ENGINE,1,7,1,Inner Richmond,"(37.7848265144375, -122.462945569942)",122750039-E31
122750040,55,12090619,Medical Incident,10/01/2012,09/30/2012,10/01/2012 02:53:09 AM,10/01/2012 02:54:14 AM,10/01/2012 02:55:09 AM,10/01/2012 02:55:37 AM,10/01/2012 02:56:28 AM,10/01/2012 03:02:05 AM,10/01/2012 03:11:13 AM,Code 3 Transport,10/01/2012 03:02:58 AM,900 Block of HYDE ST,SF,94109,B04,03,1561,3,3,3,true,Potentially Life-Threatening,1,MEDIC,1,4,3,Nob Hill,"(37.7895863090063, -122.417042490532)",122750040-55
122750041,89,12090620,Medical Incident,10/01/2012,09/30/2012,10/01/2012 02:56:26 AM,10/01/2012 02:57:11 AM,10/01/2012 02:57:22 AM,10/01/2012 02:57:44 AM,10/01/2012 02:59:50 AM,10/01/2012 03:18:31 AM,10/01/2012 03:26:21 AM,Code 2 Transport,10/01/2012 03:38:38 AM,700 Block of MARKET ST,SF,94103,B03,01,2212,3,3,3,true,Potentially Life-Threatening,1,MEDIC,1,3,6,Financial District/South Beach,"(37.7859774761625, -122.405359371753)",122750041-89
122750041,E01,12090620,Medical Incident,10/01/2012,09/30/2012,10/01/2012 02:56:26 AM,10/01/2012 02:57:11 AM,10/01/2012 02:57:22 AM,10/01/2012 02:59:32 AM,10/01/2012 03:02:08 AM,,,Other,10/01/2012 03:02:33 AM,700 Block of MARKET ST,SF,94103,B03,01,2212,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,3,6,Financial District/South Beach,"(37.7859774761625, -122.405359371753)",122750041-E01
122750042,77,12090621,Medical Incident,10/01/2012,09/30/2012,10/01/2012 03:09:00 AM,10/01/2012 03:09:51 AM,10/01/2012 03:10:24 AM,10/01/2012 03:13:04 AM,10/01/2012 03:23:52 AM,,,Other,10/01/2012 03:23:57 AM,3000 Block of 21ST AVE,SF,94132,B08,19,8732,3,E,3,true,Potentially Life-Threatening,1,MEDIC,3,8,7,Sunset/Parkside,"(37.7318853329231, -122.476824187614)",122750042-77
122750042,E19,12090621,Medical Incident,10/01/2012,09/30/2012,10/01/2012 03:09:00 AM,10/01/2012 03:09:51 AM,10/01/2012 03:10:24 AM,10/01/2012 03:12:17 AM,10/01/2012 03:14:28 AM,,,Medical Examiner,10/01/2012 03:45:44 AM,3000 Block of 21ST AVE,SF,94132,B08,19,8732,3,E,3,true,Potentially Life-Threatening,1,ENGINE,1,8,7,Sunset/Parkside,"(37.7318853329231, -122.476824187614)",122750042-E19
122750042,RC3,12090621,Medical Incident,10/01/2012,09/30/2012,10/01/2012 03:09:00 AM,10/01/2012 03:09:51 AM,10/01/2012 03:10:24 AM,10/01/2012 03:14:40 AM,10/01/2012 03:17:38 AM,,,Fire,10/01/2012 04:07:32 AM,3000 Block of 21ST AVE,SF,94132,B08,19,8732,3,E,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,2,8,7,Sunset/Parkside,"(37.7318853329231, -122.476824187614)",122750042-RC3
122750043,E13,12090622,Structure Fire,10/01/2012,09/30/2012,10/01/2012 03:15:30 AM,10/01/2012 03:15:31 AM,10/01/2012 03:15:36 AM,10/01/2012 03:17:11 AM,10/01/2012 03:19:52 AM,,,Other,10/01/2012 03:20:23 AM,GRANT AV/BUSH ST,SF,94108,B01,13,1315,3,3,3,true,Alarm,1,ENGINE,1,1,3,Financial District/South Beach,"(37.7905652365323, -122.405573746363)",122750043-E13
122750043,T13,12090622,Structure Fire,10/01/2012,09/30/2012,10/01/2012 03:15:30 AM,10/01/2012 03:15:31 AM,10/01/2012 03:15:36 AM,10/01/2012 03:17:44 AM,,,,Other,10/01/2012 03:20:10 AM,GRANT AV/BUSH ST,SF,94108,B01,13,1315,3,3,3,true,Alarm,1,TRUCK,2,1,3,Financial District/South Beach,"(37.7905652365323, -122.405573746363)",122750043-T13
122750044,77,12090623,Medical Incident,10/01/2012,09/30/2012,10/01/2012 03:27:51 AM,10/01/2012 03:29:32 AM,10/01/2012 03:30:25 AM,10/01/2012 03:30:48 AM,,10/01/2012 04:02:14 AM,10/01/2012 04:15:18 AM,Code 2 Transport,10/01/2012 04:35:55 AM,SAN LEANDRO WY/SAINT FRANCIS BL,SF,94127,B08,39,8561,3,3,3,true,Potentially Life-Threatening,1,MEDIC,1,9,7,West of Twin Peaks,"(37.7348248818766, -122.468808861214)",122750044-77
122750044,E39,12090623,Medical Incident,10/01/2012,09/30/2012,10/01/2012 03:27:51 AM,10/01/2012 03:29:32 AM,10/01/2012 03:30:25 AM,10/01/2012 03:31:58 AM,,,,Other,10/01/2012 03:35:19 AM,SAN LEANDRO WY/SAINT FRANCIS BL,SF,94127,B08,39,8561,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,9,7,West of Twin Peaks,"(37.7348248818766, -122.468808861214)",122750044-E39
122750045,54,12090624,Medical Incident,10/01/2012,09/30/2012,10/01/2012 03:41:14 AM,10/01/2012 03:43:09 AM,10/01/2012 03:43:29 AM,10/01/2012 03:43:45 AM,10/01/2012 03:58:32 AM,10/01/2012 04:08:22 AM,10/01/2012 04:30:16 AM,Code 2 Transport,10/01/2012 04:59:05 AM,0 Block of WASHBURN ST,SF,94103,B02,36,2336,2,2,2,true,Potentially Life-Threatening,1,MEDIC,1,2,6,South of Market,"(37.7752362231466, -122.414406294791)",122750045-54
122750046,KM04,12090625,Medical Incident,10/01/2012,09/30/2012,10/01/2012 03:49:58 AM,10/01/2012 03:53:11 AM,10/01/2012 03:54:12 AM,10/01/2012 03:54:49 AM,10/01/2012 04:01:03 AM,10/01/2012 04:15:54 AM,10/01/2012 04:31:45 AM,Code 2 Transport,10/01/2012 05:15:15 AM,MARKET ST/THE EMBARCADERO NOR,SF,94111,B03,35,0902,1,1,2,false,Non Life-threatening,1,PRIVATE,1,1,3,Financial District/South Beach,"(37.7953080071442, -122.3938439729)",122750046-KM04
122750047,89,12090626,Medical Incident,10/01/2012,09/30/2012,10/01/2012 03:51:40 AM,10/01/2012 03:55:09 AM,10/01/2012 03:55:31 AM,10/01/2012 03:56:00 AM,10/01/2012 04:00:38 AM,10/01/2012 04:25:44 AM,10/01/2012 04:30:50 AM,Code 2 Transport,10/01/2012 04:58:45 AM,900 Block of SACRAMENTO ST,SF,94108,B01,02,1326,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,1,3,Chinatown,"(37.7930721329454, -122.408125184867)",122750047-89
122750047,E02,12090626,Medical Incident,10/01/2012,09/30/2012,10/01/2012 03:51:40 AM,10/01/2012 03:55:09 AM,10/01/2012 03:55:31 AM,10/01/2012 03:58:13 AM,10/01/2012 03:59:55 AM,,,Other,10/01/2012 04:16:58 AM,900 Block of SACRAMENTO ST,SF,94108,B01,02,1326,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,1,3,Chinatown,"(37.7930721329454, -122.408125184867)",122750047-E02
122750057,66,12090635,Medical Incident,10/01/2012,09/30/2012,10/01/2012 05:49:10 AM,10/01/2012 05:53:11 AM,10/01/2012 05:54:35 AM,10/01/2012 05:54:43 AM,10/01/2012 06:08:49 AM,,,Other,10/01/2012 06:25:31 AM,300 Block of TAYLOR ST,SF,94102,B01,01,1452,2,2,2,true,Non Life-threatening,1,MEDIC,1,3,6,Tenderloin,"(37.7855267391339, -122.411301032076)",122750057-66
122750048,57,12090627,Medical Incident,10/01/2012,09/30/2012,10/01/2012 04:03:51 AM,10/01/2012 04:06:53 AM,10/01/2012 04:07:01 AM,10/01/2012 04:07:09 AM,10/01/2012 04:12:08 AM,10/01/2012 04:27:31 AM,10/01/2012 04:40:53 AM,Code 2 Transport,10/01/2012 05:06:58 AM,200 Block of 6TH ST,SF,94103,B03,01,2252,3,3,3,true,Potentially Life-Threatening,1,MEDIC,1,3,6,South of Market,"(37.7791674218963, -122.406346425632)",122750048-57
122750048,E01,12090627,Medical Incident,10/01/2012,09/30/2012,10/01/2012 04:03:51 AM,10/01/2012 04:06:53 AM,10/01/2012 04:07:01 AM,,,,,Other,10/01/2012 04:15:01 AM,200 Block of 6TH ST,SF,94103,B03,01,2252,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,3,6,South of Market,"(37.7791674218963, -122.406346425632)",122750048-E01
122750048,E08,12090627,Medical Incident,10/01/2012,09/30/2012,10/01/2012 04:03:51 AM,10/01/2012 04:06:53 AM,10/01/2012 04:07:01 AM,10/01/2012 04:13:55 AM,,,,Other,10/01/2012 04:14:47 AM,200 Block of 6TH ST,SF,94103,B03,01,2252,3,3,3,true,Potentially Life-Threatening,1,ENGINE,3,3,6,South of Market,"(37.7791674218963, -122.406346425632)",122750048-E08
122750049,KM07,12090628,Medical Incident,10/01/2012,09/30/2012,10/01/2012 04:08:09 AM,10/01/2012 04:08:44 AM,10/01/2012 04:08:54 AM,10/01/2012 04:10:00 AM,,,,Patient Declined Transport,10/01/2012 04:15:26 AM,CLARENCE PL/TOWNSEND ST,SF,94107,B03,08,2154,2,2,2,false,Non Life-threatening,1,PRIVATE,1,3,6,Financial District/South Beach,"(37.7792774525634, -122.392210657717)",122750049-KM07
122750050,66,12090629,Medical Incident,10/01/2012,09/30/2012,10/01/2012 04:12:51 AM,10/01/2012 04:13:31 AM,10/01/2012 04:14:04 AM,10/01/2012 04:14:15 AM,10/01/2012 04:27:02 AM,,,SFPD,10/01/2012 04:48:40 AM,0 Block of UNITED NATIONS PLZ,SF,94102,B02,01,1551,2,2,2,true,Non Life-threatening,1,MEDIC,1,2,6,Tenderloin,"(37.7799444052046, -122.414317857881)",122750050-66
122750051,E03,12090630,Structure Fire,10/01/2012,09/30/2012,10/01/2012 04:15:00 AM,10/01/2012 04:15:01 AM,10/01/2012 04:15:08 AM,10/01/2012 04:16:28 AM,10/01/2012 04:18:11 AM,,,Other,10/01/2012 04:18:23 AM,TURK ST/HYDE ST,SF,94102,B02,03,1554,3,3,3,true,Alarm,1,ENGINE,2,2,6,Tenderloin,"(37.7825850332809, -122.415693872109)",122750051-E03
122750051,T03,12090630,Structure Fire,10/01/2012,09/30/2012,10/01/2012 04:15:00 AM,10/01/2012 04:15:01 AM,10/01/2012 04:15:08 AM,10/01/2012 04:16:57 AM,10/01/2012 04:18:00 AM,,,Other,10/01/2012 04:18:13 AM,TURK ST/HYDE ST,SF,94102,B02,03,1554,3,3,3,false,Alarm,1,TRUCK,1,2,6,Tenderloin,"(37.7825850332809, -122.415693872109)",122750051-T03
122750053,E38,12090631,Medical Incident,10/01/2012,09/30/2012,10/01/2012 05:16:37 AM,10/01/2012 05:17:45 AM,10/01/2012 05:18:57 AM,10/01/2012 05:21:21 AM,10/01/2012 05:22:29 AM,,,Other,10/01/2012 05:36:37 AM,1500 Block of SUTTER ST,SF,94109,B04,38,3324,3,3,3,false,Potentially Life-Threatening,1,ENGINE,1,4,5,Pacific Heights,"(37.7870817886663, -122.425867820141)",122750053-E38
122750053,KM07,12090631,Medical Incident,10/01/2012,09/30/2012,10/01/2012 05:16:37 AM,10/01/2012 05:17:45 AM,10/01/2012 05:18:57 AM,10/01/2012 05:21:53 AM,10/01/2012 05:26:01 AM,10/01/2012 05:43:51 AM,10/01/2012 06:01:59 AM,Code 2 Transport,10/01/2012 06:47:42 AM,1500 Block of SUTTER ST,SF,94109,B04,38,3324,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,4,5,Pacific Heights,"(37.7870817886663, -122.425867820141)",122750053-KM07
122750054,B02,12090632,Alarms,10/01/2012,09/30/2012,10/01/2012 05:16:55 AM,10/01/2012 05:18:42 AM,10/01/2012 05:19:56 AM,10/01/2012 05:21:33 AM,10/01/2012 05:24:02 AM,,,Other,10/01/2012 05:32:14 AM,100 Block of GROVE ST,SF,94102,B02,36,3165,3,3,3,false,Alarm,1,CHIEF,1,2,6,Tenderloin,"(37.7783289000176, -122.419047896211)",122750054-B02
122750054,E36,12090632,Alarms,10/01/2012,09/30/2012,10/01/2012 05:16:55 AM,10/01/2012 05:18:42 AM,10/01/2012 05:19:56 AM,10/01/2012 05:22:32 AM,10/01/2012 05:24:42 AM,,,Other,10/01/2012 05:30:48 AM,100 Block of GROVE ST,SF,94102,B02,36,3165,3,3,3,true,Alarm,1,ENGINE,3,2,6,Tenderloin,"(37.7783289000176, -122.419047896211)",122750054-E36
122750054,T03,12090632,Alarms,10/01/2012,09/30/2012,10/01/2012 05:16:55 AM,10/01/2012 05:18:42 AM,10/01/2012 05:19:56 AM,10/01/2012 05:22:17 AM,10/01/2012 05:24:34 AM,,,Other,10/01/2012 05:30:52 AM,100 Block of GROVE ST,SF,94102,B02,36,3165,3,3,3,false,Alarm,1,TRUCK,2,2,6,Tenderloin,"(37.7783289000176, -122.419047896211)",122750054-T03
122750055,93,12090633,Medical Incident,10/01/2012,09/30/2012,10/01/2012 05:41:04 AM,10/01/2012 05:42:46 AM,10/01/2012 05:43:15 AM,10/01/2012 05:44:00 AM,,,,Other,10/01/2012 05:46:06 AM,2200 Block of 40TH AVE,SF,94116,B08,18,7635,2,2,2,true,Non Life-threatening,1,MEDIC,2,8,4,Sunset/Parkside,"(37.7448532801186, -122.498455705909)",122750055-93
122750055,E18,12090633,Medical Incident,10/01/2012,09/30/2012,10/01/2012 05:41:04 AM,10/01/2012 05:42:46 AM,10/01/2012 05:43:15 AM,10/01/2012 05:45:04 AM,10/01/2012 05:52:45 AM,,,Other,10/01/2012 06:06:27 AM,2200 Block of 40TH AVE,SF,94116,B08,18,7635,2,2,2,true,Non Life-threatening,1,ENGINE,1,8,4,Sunset/Parkside,"(37.7448532801186, -122.498455705909)",122750055-E18
122750056,77,12090634,Medical Incident,10/01/2012,09/30/2012,10/01/2012 05:44:46 AM,10/01/2012 05:46:32 AM,10/01/2012 05:47:06 AM,10/01/2012 05:47:53 AM,10/01/2012 06:02:35 AM,10/01/2012 06:14:40 AM,10/01/2012 06:39:05 AM,Code 2 Transport,10/01/2012 07:13:07 AM,300 Block of MAIN ST,SF,94105,B03,35,2117,1,1,2,true,Non Life-threatening,1,MEDIC,1,3,6,Financial District/South Beach,"(37.7887905105293, -122.391039671545)",122750056-77
122750058,B03,12090636,Alarms,10/01/2012,09/30/2012,10/01/2012 05:57:22 AM,10/01/2012 05:58:12 AM,10/01/2012 05:59:42 AM,10/01/2012 06:01:44 AM,10/01/2012 06:02:43 AM,,,Fire,10/01/2012 06:20:05 AM,300 Block of TOWNSEND ST,SF,94107,B03,08,2224,3,3,3,false,Alarm,1,CHIEF,2,3,6,South of Market,"(37.7762497296836, -122.39614271858)",122750058-B03
122750058,E08,12090636,Alarms,10/01/2012,09/30/2012,10/01/2012 05:57:22 AM,10/01/2012 05:58:12 AM,10/01/2012 05:59:42 AM,10/01/2012 06:01:20 AM,10/01/2012 06:02:37 AM,,,Other,10/01/2012 06:20:05 AM,300 Block of TOWNSEND ST,SF,94107,B03,08,2224,3,3,3,true,Alarm,1,ENGINE,1,3,6,South of Market,"(37.7762497296836, -122.39614271858)",122750058-E08
122750058,T08,12090636,Alarms,10/01/2012,09/30/2012,10/01/2012 05:57:22 AM,10/01/2012 05:58:12 AM,10/01/2012 05:59:42 AM,10/01/2012 06:01:17 AM,,,,Other,10/01/2012 06:06:10 AM,300 Block of TOWNSEND ST,SF,94107,B03,08,2224,3,3,3,false,Alarm,1,TRUCK,3,3,6,South of Market,"(37.7762497296836, -122.39614271858)",122750058-T08
122750059,54,12090637,Medical Incident,10/01/2012,09/30/2012,10/01/2012 06:21:34 AM,10/01/2012 06:22:32 AM,10/01/2012 06:24:00 AM,10/01/2012 06:26:49 AM,10/01/2012 06:29:04 AM,10/01/2012 06:42:29 AM,10/01/2012 06:56:46 AM,Code 2 Transport,10/01/2012 07:39:58 AM,100 Block of WEST POINT RD,SF,94124,B10,25,6556,3,3,3,true,Potentially Life-Threatening,1,MEDIC,1,10,10,Bayview Hunters Point,"(37.7353538209895, -122.380382266471)",122750059-54
122750059,E09,12090637,Medical Incident,10/01/2012,09/30/2012,10/01/2012 06:21:34 AM,10/01/2012 06:22:32 AM,10/01/2012 06:24:00 AM,10/01/2012 06:26:32 AM,,,,Other,10/01/2012 06:30:29 AM,100 Block of WEST POINT RD,SF,94124,B10,25,6556,3,3,3,true,Potentially Life-Threatening,1,ENGINE,3,10,10,Bayview Hunters Point,"(37.7353538209895, -122.380382266471)",122750059-E09
122750059,E25,12090637,Medical Incident,10/01/2012,09/30/2012,10/01/2012 06:21:34 AM,10/01/2012 06:22:32 AM,10/01/2012 06:24:00 AM,10/01/2012 06:25:58 AM,10/01/2012 06:29:35 AM,,,Other,10/01/2012 06:32:04 AM,100 Block of WEST POINT RD,SF,94124,B10,25,6556,3,3,3,false,Potentially Life-Threatening,1,ENGINE,2,10,10,Bayview Hunters Point,"(37.7353538209895, -122.380382266471)",122750059-E25
122750060,81,12090638,Medical Incident,10/01/2012,09/30/2012,10/01/2012 06:27:41 AM,10/01/2012 06:28:07 AM,10/01/2012 06:28:20 AM,10/01/2012 06:29:09 AM,,10/01/2012 06:44:25 AM,10/01/2012 06:48:28 AM,Other,10/01/2012 07:32:57 AM,900 Block of GEARY ST,SF,94109,B04,03,3116,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,4,6,Tenderloin,"(37.7859427265455, -122.418902557609)",122750060-81
122750060,E03,12090638,Medical Incident,10/01/2012,09/30/2012,10/01/2012 06:27:41 AM,10/01/2012 06:28:07 AM,10/01/2012 06:28:20 AM,,10/01/2012 06:32:08 AM,,,Other,10/01/2012 06:29:59 AM,900 Block of GEARY ST,SF,94109,B04,03,3116,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,4,6,Tenderloin,"(37.7859427265455, -122.418902557609)",122750060-E03
122750061,E36,12090639,Structure Fire,10/01/2012,09/30/2012,10/01/2012 06:30:52 AM,10/01/2012 06:30:52 AM,10/01/2012 06:31:08 AM,10/01/2012 06:33:36 AM,10/01/2012 06:35:03 AM,,,Other,10/01/2012 06:35:30 AM,200 Block of LARKIN ST,SF,94102,B02,36,1645,3,3,3,true,Alarm,1,ENGINE,1,2,6,Tenderloin,"(37.7800186669161, -122.416926174949)",122750061-E36
122750061,T03,12090639,Structure Fire,10/01/2012,09/30/2012,10/01/2012 06:30:52 AM,10/01/2012 06:30:52 AM,10/01/2012 06:31:08 AM,10/01/2012 06:33:06 AM,10/01/2012 06:35:34 AM,,,Other,10/01/2012 06:35:36 AM,200 Block of LARKIN ST,SF,94102,B02,36,1645,3,3,3,false,Alarm,1,TRUCK,2,2,6,Tenderloin,"(37.7800186669161, -122.416926174949)",122750061-T03
122750063,B06,12090640,Alarms,10/01/2012,09/30/2012,10/01/2012 06:48:41 AM,10/01/2012 06:51:31 AM,10/01/2012 06:51:45 AM,10/01/2012 06:54:28 AM,10/01/2012 06:56:57 AM,,,Other,10/01/2012 07:01:17 AM,700 Block of GUERRERO ST,SF,94110,B06,07,5445,3,3,3,false,Alarm,1,CHIEF,2,6,8,Mission,"(37.7587561824675, -122.423643238815)",122750063-B06
122750063,E07,12090640,Alarms,10/01/2012,09/30/2012,10/01/2012 06:48:41 AM,10/01/2012 06:51:31 AM,10/01/2012 06:51:45 AM,10/01/2012 06:53:58 AM,,,,Other,10/01/2012 07:01:35 AM,700 Block of GUERRERO ST,SF,94110,B06,07,5445,3,3,3,true,Alarm,1,ENGINE,3,6,8,Mission,"(37.7587561824675, -122.423643238815)",122750063-E07
